timestamp,xRequestId,matchPath,method,status,path,userAgent
"Feb 21, 2024 @ 22:59:14.343","c71ec330-d0c9-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354125","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone13)"
"Feb 21, 2024 @ 22:59:01.593","bf84cf20-d0c9-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354115","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:58:49.995","b8a21d20-d0c9-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353881","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone15Plus)"
"Feb 21, 2024 @ 22:58:36.983","b0d6b8d0-d0c9-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354063","WeMoScooter/4.16.1 (iOS 17.3.1; iPhoneXS)"
"Feb 21, 2024 @ 22:58:32.812","ae37f210-d0c9-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354087","WeMoScooter/4.16.1 (iOS 16.0; iPhone12)"
"Feb 21, 2024 @ 22:57:56.156","987c7040-d0c9-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354102","WeMoScooter/4.15.0 (Android 12; Manufacturer: samsung, MarketName: SM-N9750, Model: SM-N9750, Codename: d2q, DeviceName: SM-N9750)"
"Feb 21, 2024 @ 22:57:53.633","96f7cc10-d0c9-11ee-86b8-d373acc56625","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45354072","WeMoScooter/4.13.1 (iOS 14.3; iPhone12Pro)"
"Feb 21, 2024 @ 22:57:39.788","8e911220-d0c9-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353989","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone12ProMax)"
"Feb 21, 2024 @ 22:57:39.506","8e93aa30-d0c9-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353989","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone12ProMax)"
"Feb 21, 2024 @ 22:57:30.114","88fed4f0-d0c9-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354028","WeMoScooter/4.16.1 (iOS 15.6.1; iPhone11Pro)"
"Feb 21, 2024 @ 22:57:14.141","7f78ef60-d0c9-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353996","WeMoScooter/4.15.0 (iOS 16.0.2; iPhone13Mini)"
"Feb 21, 2024 @ 22:56:57.147","7555b860-d0c9-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354069","WeMoScooter/4.16.1 (iOS 17.3; iPhone15Pro)"
"Feb 21, 2024 @ 22:56:40.105","6b31be10-d0c9-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353985","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:56:28.520","644a9f40-d0c9-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354093","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:56:21.981","60508e40-d0c9-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354092","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone13)"
"Feb 21, 2024 @ 22:56:18.085","5db2b1e0-d0c9-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353983","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:55:29.501","411a4a70-d0c9-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354060","WeMoScooter/4.15.0 (Android 14; Manufacturer: OPPO, MarketName: CPH2599, Model: CPH2599, Codename: OP5ABFL1, DeviceName: CPH2599)"
"Feb 21, 2024 @ 22:55:16.095","3905cf30-d0c9-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354019","WeMoScooter/4.16.1 (iOS 16.0; iPhone12)"
"Feb 21, 2024 @ 22:54:59.775","2f61da50-d0c9-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354014","WeMoScooter/4.16.1 (iOS 16.6.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:54:54.190","2c160ab0-d0c9-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353835","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone14ProMax)"
"Feb 21, 2024 @ 22:54:35.751","210ce080-d0c9-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354043","WeMoScooter/4.15.0 (iOS 16.5.1; iPhoneSE2)"
"Feb 21, 2024 @ 22:54:05.503","0f087340-d0c9-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353973","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:53:45.877","035d3cb0-d0c9-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353894","WeMoScooter/4.15.0 (iOS 16.3; iPhoneXR)"
"Feb 21, 2024 @ 22:53:36.134","fd88ed70-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354061","WeMoScooter/4.15.0 (iOS 16.3; iPhone11Pro)"
"Feb 21, 2024 @ 22:53:34.304","fc724d50-d0c8-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353955","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone12Pro)"
"Feb 21, 2024 @ 22:53:23.138","f5c5ed90-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354050","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone11)"
"Feb 21, 2024 @ 22:52:52.805","e3b54b50-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354001","WeMoScooter/4.15.0 (iOS 17.1.2; iPhone14)"
"Feb 21, 2024 @ 22:52:33.665","d84cc310-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353610","WeMoScooter/4.15.0 (iOS 17.1; unrecognized)"
"Feb 21, 2024 @ 22:52:13.545","cc4d2af0-d0c8-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353960","WeMoScooter/4.16.1 (iOS 16.1; iPhone12Pro)"
"Feb 21, 2024 @ 22:51:37.601","b6dff030-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354037","WeMoScooter/4.15.0 (iOS 16.5.1; iPhoneSE2)"
"Feb 21, 2024 @ 22:51:36.985","b67e4830-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353902","WeMoScooter/4.15.0 (iOS 16.7; iPhone13ProMax)"
"Feb 21, 2024 @ 22:51:36.937","b6798d40-d0c8-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353902","WeMoScooter/4.15.0 (iOS 16.7; iPhone13ProMax)"
"Feb 21, 2024 @ 22:51:36.012","b5f6efc0-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353882","WeMoScooter/4.15.0 (iOS 16.2; iPhone13ProMax)"
"Feb 21, 2024 @ 22:51:36.011","b5f67a90-d0c8-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353882","WeMoScooter/4.15.0 (iOS 16.2; iPhone13ProMax)"
"Feb 21, 2024 @ 22:51:35.826","b5d250c0-d0c8-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353882","WeMoScooter/4.15.0 (iOS 16.2; iPhone13ProMax)"
"Feb 21, 2024 @ 22:51:28.339","b15d1c50-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353893","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:51:25.347","af9a5db0-d0c8-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353820","WeMoScooter/4.15.0 (iOS 16.0; iPhone11)"
"Feb 21, 2024 @ 22:51:14.500","a91c39e0-d0c8-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354026","WeMoScooter/4.16.1 (iOS 16.6.1; iPhone12ProMax)"
"Feb 21, 2024 @ 22:50:44.154","97007410-d0c8-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353899","WeMoScooter/4.15.0 (iOS 17.0.3; iPhone14Pro)"
"Feb 21, 2024 @ 22:50:33.424","909c40e0-d0c8-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353897","WeMoScooter/4.16.1 (iOS 17.0.2; iPhone15Pro)"
"Feb 21, 2024 @ 22:50:27.599","8d26a220-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353981","WeMoScooter/4.16.1 (iOS 15.6.1; iPhone11Pro)"
"Feb 21, 2024 @ 22:50:22.463","8a191400-d0c8-11ee-a571-ef9bf0d7b54e","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45354011","WeMoScooter/4.8.0 (iOS 17.2.1; iPhone13)"
"Feb 21, 2024 @ 22:50:15.374","85dace10-d0c8-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45354023","WeMoScooter/4.15.0 (Android 13; Manufacturer: HMD Global, MarketName: Nokia G50, Model: Nokia G50, Codename: PHR_sprout, DeviceName: Nokia G50)"
"Feb 21, 2024 @ 22:49:44.661","73956030-d0c8-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353871","WeMoScooter/4.16.1 (iOS 16.0; iPhone12)"
"Feb 21, 2024 @ 22:49:44.571","73813bf0-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353871","WeMoScooter/4.16.1 (iOS 16.0; iPhone12)"
"Feb 21, 2024 @ 22:49:41.299","718b8670-d0c8-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353769","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14)"
"Feb 21, 2024 @ 22:49:41.158","7180d810-d0c8-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353769","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14)"
"Feb 21, 2024 @ 22:49:17.244","633d9180-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45350933","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:49:11.222","5fa04680-d0c8-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353948","WeMoScooter/4.15.0 (iOS 16.6.1; iPhone14ProMax)"
"Feb 21, 2024 @ 22:49:06.166","5c9d66c0-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353926","WeMoScooter/4.16.1 (iOS 16.6.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:48:58.443","58058f20-d0c8-11ee-94c3-1120e9b28dc9","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45354007","WeMoScooter/4.8.0 (iOS 17.2.1; iPhone13)"
"Feb 21, 2024 @ 22:48:50.223","53192ee0-d0c8-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353754","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:48:35.840","4a887ec0-d0c8-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353964","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:48:32.035","4845e1c0-d0c8-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353991","WeMoScooter/4.15.0 (iOS 16.1.2; iPhone11)"
"Feb 21, 2024 @ 22:48:31.063","47b95930-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353651","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:48:28.966","465ab390-d0c8-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353784","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15Pro)"
"Feb 21, 2024 @ 22:48:16.213","3ed88d40-d0c8-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353907","WeMoScooter/4.15.0 (iOS 17.1.2; iPhone14)"
"Feb 21, 2024 @ 22:47:59.918","351ec670-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353863","WeMoScooter/4.15.0 (iOS 16.0.2; iPhone13Mini)"
"Feb 21, 2024 @ 22:47:39.396","28e5a7c0-d0c8-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353941","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone11)"
"Feb 21, 2024 @ 22:47:32.774","24f42240-d0c8-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353982","WeMoScooter/4.16.1 (Android 14; Manufacturer: Google, MarketName: Pixel 7, Model: Pixel 7, Codename: panther, DeviceName: Pixel 7)"
"Feb 21, 2024 @ 22:47:09.931","175706c0-d0c8-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353984","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone12ProMax)"
"Feb 21, 2024 @ 22:46:46.823","097ede10-d0c8-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353880","WeMoScooter/4.16.1 (Android 14; Manufacturer: Google, MarketName: Pixel 7, Model: Pixel 7, Codename: panther, DeviceName: Pixel 7)"
"Feb 21, 2024 @ 22:46:19.792","f9709b80-d0c7-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353961","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:45:07.184","ce2dc740-d0c7-11ee-b8b3-4fd904ec99f4","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45353885","WeMoScooter/4.8.0 (iOS 16.7.2; iPhone11)"
"Feb 21, 2024 @ 22:44:59.786","c972d740-d0c7-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353921","WeMoScooter/4.15.0 (Android 13; Manufacturer: Google, MarketName: Pixel 6, Model: Pixel 6, Codename: oriole, DeviceName: Pixel 6)"
"Feb 21, 2024 @ 22:44:50.802","c4711a40-d0c7-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353730","WeMoScooter/4.15.0 (iOS 16.1; iPhone11)"
"Feb 21, 2024 @ 22:44:48.960","c34f7da0-d0c7-11ee-9359-0d90d10f8ccd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353896","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:44:44.077","c0679ff0-d0c7-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353959","WeMoScooter/4.15.0 (Android 14; Manufacturer: samsung, MarketName: SM-G9910, Model: SM-G9910, Codename: o1q, DeviceName: SM-G9910)"
"Feb 21, 2024 @ 22:44:29.201","b7880c80-d0c7-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353933","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:44:14.647","aee13c50-d0c7-11ee-b8b3-4fd904ec99f4","/v21/users/me/rents/:id(\d+)$",DELETE,404,"/v21/users/me/rents/45353684","WeMoScooter/4.8.0 (iOS 15.4; iPhone12Mini)"
"Feb 21, 2024 @ 22:44:06.733","aa1f9590-d0c7-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353940","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:43:53.300","a22447a0-d0c7-11ee-9844-b3cb2ab1d0e8","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353887","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:43:46.756","9e38dca0-d0c7-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353939","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:43:39.636","99fbcf30-d0c7-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353928","WeMoScooter/4.15.0 (iOS 16.0; iPhone11)"
"Feb 21, 2024 @ 22:43:34.697","970b3ef0-d0c7-11ee-9359-0d90d10f8ccd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353942","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone12Pro)"
"Feb 21, 2024 @ 22:43:28.250","93311200-d0c7-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353908","WeMoScooter/4.16.1 (iOS 16.3.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:43:23.441","9056c8e0-d0c7-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353935","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone11)"
"Feb 21, 2024 @ 22:43:22.776","8ff017d0-d0c7-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353869","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone12Pro)"
"Feb 21, 2024 @ 22:43:19.849","8e328950-d0c7-11ee-9359-0d90d10f8ccd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353915","WeMoScooter/4.16.1 (iOS 16.6.1; iPhone14Pro)"
"Feb 21, 2024 @ 22:43:17.717","8cebd880-d0c7-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353919","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11ProMax)"
"Feb 21, 2024 @ 22:43:09.135","87cd6bc0-d0c7-11ee-9844-b3cb2ab1d0e8","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353839","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone11)"
"Feb 21, 2024 @ 22:42:25.673","6de81660-d0c7-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353924","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 21, 2024 @ 22:42:10.462","64df01f0-d0c7-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353691","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12)"
"Feb 21, 2024 @ 22:42:04.078","610aa160-d0c7-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353916","WeMoScooter/4.15.0 (Android 12; Manufacturer: samsung, MarketName: SM-A326BR, Model: SM-A326BR, Codename: a32x, DeviceName: SM-A326BR)"
"Feb 21, 2024 @ 22:42:01.952","5fb598b0-d0c7-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353918","WeMoScooter/4.15.0 (iOS 16.7; iPhone11)"
"Feb 21, 2024 @ 22:41:39.002","521e97b0-d0c7-11ee-b8b3-4fd904ec99f4","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353760","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:41:38.996","521dd460-d0c7-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353760","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:41:38.951","52108df0-d0c7-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353760","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone13Pro)"
"Feb 21, 2024 @ 22:41:36.502","50986ce0-d0c7-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353857","WeMoScooter/4.16.1 (Android 13; Manufacturer: samsung, MarketName: SM-A528B, Model: SM-A528B, Codename: a52sxq, DeviceName: SM-A528B)"
"Feb 21, 2024 @ 22:41:33.307","4ead3eb0-d0c7-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353856","WeMoScooter/4.15.0 (Android 12; Manufacturer: samsung, MarketName: SM-A326BR, Model: SM-A326BR, Codename: a32x, DeviceName: SM-A326BR)"
"Feb 21, 2024 @ 22:41:25.238","49e88ab0-d0c7-11ee-9844-b3cb2ab1d0e8","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:25.211","49d99690-d0c7-11ee-b60f-23b1bb3860dd","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:25.198","49e3f6d0-d0c7-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:24.977","49c2b330-d0c7-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:24.931","49bb8740-d0c7-11ee-9359-0d90d10f8ccd","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:24.838","49aa4930-d0c7-11ee-86b8-d373acc56625","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353471","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 21, 2024 @ 22:41:24.364","495c9e60-d0c7-11ee-a571-ef9bf0d7b54e","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353901","WeMoScooter/4.15.0 (iOS 17.1.2; iPhone11ProMax)"
"Feb 21, 2024 @ 22:41:16.689","44c7acf0-d0c7-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353884","WeMoScooter/4.16.1 (iOS 15.5; iPhone6S)"
"Feb 21, 2024 @ 22:40:55.572","38328b90-d0c7-11ee-9359-0d90d10f8ccd","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353792","WeMoScooter/4.15.0 (iOS 16.7; iPhone13ProMax)"
"Feb 21, 2024 @ 22:40:49.293","347c6160-d0c7-11ee-9359-0d90d10f8ccd","/v21/users/me/rents/:id(\d+)$",DELETE,404,"/v21/users/me/rents/45353246","WeMoScooter/4.8.0 (iOS 15.0; iPhone13Mini)"
"Feb 21, 2024 @ 22:40:21.207","23b8b180-d0c7-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353830","WeMoScooter/4.15.0 (iOS 16.2; iPhone14Pro)"
"Feb 21, 2024 @ 22:40:09.381","1caa0d80-d0c7-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353822","WeMoScooter/4.16.1 (iOS 17.3; iPhone15Pro)"
"Feb 21, 2024 @ 22:39:43.766","0d65d1b0-d0c7-11ee-a3f7-2fe733b2cc84","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45353877","WeMoScooter/4.8.0 (iOS 16.7.2; iPhone11)"
"Feb 21, 2024 @ 22:39:34.474","07de42e0-d0c7-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45353735","WeMoScooter/4.15.0 (iOS 16.2; iPhone13ProMax)"
"Feb 21, 2024 @ 22:39:34.450","07e15020-d0c7-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45353735","WeMoScooter/4.15.0 (iOS 16.2; iPhone13ProMax)"
